ID	mothernaturenet	greenbiz	wwf	africanconserve	landintegrity	nature_org	nrdc	greenpeace	epa	
565836377	0	0	0	0	0	0	0	1	0	
22380362	0	0	0	0	0	1	0	0	0	
22563278	0	0	0	0	0	0	0	0	1	
134230188	0	1	0	0	0	0	0	0	0	
2232190758	0	0	0	0	0	0	1	0	1	
1672479000	0	0	0	0	0	1	0	0	0	
414916383	0	0	0	0	0	0	0	0	1	
339904720	1	0	0	0	0	0	0	0	0	
1704760933	0	1	0	0	0	0	0	0	0	
55650200	0	1	0	0	0	0	0	0	0	
1440469062	0	1	0	0	0	0	0	0	0	
30946625	0	0	0	0	1	0	0	0	0	
1022525113	0	0	0	0	0	0	0	0	1	
1365762536	1	0	0	0	0	0	0	0	0	
16006746	0	0	0	0	0	0	0	1	0	
491397351	1	0	0	0	0	1	1	0	0	
46560175	0	0	0	0	0	1	0	0	0	
1592610030	0	0	0	0	0	0	0	0	1	
1622487031	0	0	0	1	0	0	0	0	0	
1699296115	0	0	0	1	0	0	0	0	0	
2220327594	0	0	0	0	0	0	0	0	1	
368745527	1	0	0	0	0	0	0	0	0	
1290675156	0	1	0	0	0	0	0	0	0	
2213992676	0	0	0	0	0	1	0	0	0	
166183813	1	0	0	0	0	0	0	0	0	
856069154	0	0	0	0	0	0	0	0	1	
1500516061	0	0	0	0	0	1	0	0	0	
2165660220	1	0	0	0	0	0	0	0	0	
1264159202	0	0	0	0	0	1	0	1	0	
2236589604	0	0	0	0	0	0	0	1	0	
1921091431	0	1	0	0	0	0	0	0	0	
2226802064	0	0	0	0	0	1	0	1	1	
1965117439	0	1	0	0	0	0	0	0	0	
68594540	1	0	0	0	0	1	0	0	0	
2220121196	0	0	0	0	0	1	0	0	1	
451730904	1	0	0	0	0	0	1	0	1	
141295454	0	1	0	0	0	0	0	0	1	
444231020	0	0	0	0	0	1	0	0	0	
39909985	0	0	0	1	0	0	0	0	0	
531235362	0	0	0	1	0	0	0	0	0	
85327581	0	0	0	0	0	1	0	0	0	
462219392	0	0	0	0	0	0	0	1	0	
2175396770	0	0	0	0	0	0	1	0	0	
1873157220	0	0	0	0	0	0	1	0	0	
353496403	0	0	0	0	0	0	1	0	0	
1090300536	1	0	0	0	0	0	0	0	0	
605555942	0	0	0	0	0	1	0	0	0	
124077626	0	1	0	0	0	0	0	0	0	
1429211436	0	0	0	1	0	0	0	0	0	
2188874881	0	0	0	0	0	0	0	0	1	
938691140	0	0	0	1	0	0	0	0	0	
2223810660	0	0	0	0	0	1	0	0	0	
29781216	0	0	0	0	0	0	0	1	0	
82459479	0	0	0	0	0	0	0	0	1	
2203179080	1	0	0	0	0	0	1	0	1	
1949603875	0	0	0	0	0	1	0	0	0	
1901037878	0	0	0	0	0	0	0	1	0	
216468453	1	0	0	0	0	0	0	0	0	
233923612	0	0	0	0	0	0	0	1	0	
1665573414	0	1	0	0	0	0	0	0	0	
1887153042	1	0	0	0	0	0	0	0	0	
573334166	0	1	0	0	0	0	0	0	0	
550566366	0	0	0	0	0	0	0	1	0	
2204980548	0	0	0	0	0	1	0	0	0	
2211476872	0	0	0	0	0	1	0	0	0	
1496808378	0	0	0	0	0	0	0	0	1	
1653338083	0	0	0	0	0	0	0	0	1	
1653247783	0	1	0	0	0	0	0	0	0	
2182808643	0	0	0	1	0	0	0	0	0	
882390536	1	0	0	0	0	0	0	0	0	
14126946	0	0	0	0	0	0	0	1	0	
1074491040	0	0	0	0	0	0	0	1	0	
203054906	0	1	0	0	0	0	0	0	0	
1670186713	0	0	0	0	0	1	0	0	0	
44616989	1	0	0	0	0	1	0	0	0	
1470792192	0	0	0	0	0	0	1	0	0	
352020887	0	0	0	0	0	0	0	0	1	
2206596329	0	0	0	0	0	0	0	1	0	
320850947	0	0	0	0	0	1	0	0	0	
2160264462	0	1	0	0	0	0	0	0	0	
2186535648	0	0	0	0	0	0	1	0	0	
1457709620	0	0	0	1	0	0	0	0	0	
2187678613	0	0	0	0	0	0	1	0	0	
1172653926	0	0	0	0	0	0	0	0	1	
2210012737	1	0	0	0	0	0	0	0	0	
110940873	1	0	0	0	0	0	0	0	0	
137198849	0	1	0	0	0	0	0	0	0	
386861490	0	0	0	0	0	1	0	0	0	
494212917	0	0	0	0	0	0	0	0	1	
191580899	0	0	0	0	0	1	0	0	0	
444425430	0	0	0	0	0	0	0	1	0	
300008555	0	0	0	0	0	1	0	0	0	
2184461978	1	0	0	0	0	0	1	0	0	
1630421856	0	0	0	0	0	1	0	0	0	
2234918250	0	0	0	0	0	1	0	0	0	
1716007015	1	0	0	0	0	0	0	0	0	
181314912	0	0	0	0	0	0	0	1	0	
502234643	0	1	0	0	0	0	0	0	0	
457346644	0	0	0	0	0	0	0	1	0	
1618971440	0	1	0	0	0	0	0	0	0	
46808865	0	0	0	0	0	0	0	1	0	
1665789776	0	0	0	0	0	0	0	0	1	
438646069	0	0	0	0	0	0	1	0	0	
48089791	1	0	0	0	0	0	0	0	0	
2159937468	1	0	0	0	0	0	0	0	0	
387234867	0	1	0	0	0	0	0	0	0	
440446470	1	0	0	0	0	1	0	0	0	
304759251	0	0	0	0	0	0	0	0	1	
976561927	0	0	0	0	0	0	0	1	0	
916745418	0	0	0	0	0	0	0	1	0	
223711163	0	0	0	0	0	1	1	0	0	
109679084	0	1	0	0	0	0	0	0	0	
224596601	0	0	0	1	0	0	0	0	0	
2227644013	0	0	0	0	0	1	0	0	0	
2233299055	0	0	0	0	0	0	0	1	0	
2176193997	0	1	0	0	0	0	0	0	0	
2177379289	0	0	0	0	0	0	1	0	0	
258530519	0	0	0	0	0	1	0	0	0	
76594517	0	1	0	0	0	0	0	0	0	
999106129	0	0	1	0	0	0	0	0	0	
116096401	0	0	0	0	0	0	1	0	0	
581537573	0	0	0	1	0	0	0	0	0	
415212065	0	1	0	0	0	0	0	0	0	
174605253	1	0	0	0	0	0	0	0	0	
60211164	0	0	0	0	0	0	1	0	0	
1852290182	0	0	0	1	0	0	0	0	0	
2210765547	0	0	0	0	0	0	0	1	0	
1525752931	0	1	0	0	0	0	0	0	0	
1316433206	0	0	0	0	0	0	1	0	0	
2230701104	0	0	0	0	0	1	0	1	0	
406620975	1	0	0	0	0	0	0	0	0	
1710362587	0	0	0	1	0	0	0	0	0	
1029208980	1	0	0	0	0	1	0	0	0	
1203210458	0	1	0	0	0	0	1	0	0	
2172273117	1	0	0	0	0	0	1	0	1	
2149433645	0	0	0	0	0	0	0	0	1	
238185056	0	0	0	0	0	0	1	0	0	
2207782235	0	0	0	0	0	0	0	1	0	
1668789930	0	0	0	0	0	0	0	0	1	
27351428	0	1	0	0	0	0	0	0	0	
1370269574	0	1	0	0	0	0	0	0	0	
80355070	0	0	0	1	0	0	0	0	0	
475960396	0	0	0	1	0	0	0	0	0	
1638777218	0	0	0	1	0	0	0	0	0	
279005029	0	0	0	0	0	0	1	0	0	
763382642	0	0	0	1	0	0	0	0	0	
149235392	0	0	0	1	0	0	0	0	0	
223132899	1	0	0	0	0	0	0	0	0	
223186383	0	0	0	0	0	0	0	1	0	
514992344	0	1	0	0	0	0	0	0	0	
33158297	0	0	0	1	0	0	0	0	0	
2173208448	0	0	0	0	0	0	1	0	0	
1952269441	1	1	0	0	0	0	0	0	0	
519548904	0	0	0	0	0	0	0	1	0	
488235513	1	0	0	0	0	0	0	0	0	
173295368	0	0	0	1	0	0	0	0	0	
2166007447	0	0	0	0	0	0	0	0	1	
2154773552	0	0	0	1	0	0	0	0	0	
1313407705	0	0	0	1	0	0	0	0	0	
155703498	0	0	0	0	0	1	1	0	0	
32989612	0	1	0	0	0	0	0	0	0	
192082908	0	0	0	0	0	0	0	0	1	
1927261898	0	0	0	0	0	0	1	0	0	
1110367567	0	0	0	0	0	0	1	0	0	
2212700758	0	0	0	0	0	0	0	1	0	
222915593	0	1	0	0	0	0	0	0	0	
115608677	0	0	0	0	0	1	0	0	0	
488972625	0	0	0	1	0	0	0	0	0	
1900831981	0	0	0	1	0	0	0	0	0	
1963396261	0	1	0	0	0	0	0	0	0	
775829912	0	0	0	1	0	0	0	0	0	
2183314901	0	0	0	0	0	0	0	1	0	
465994110	1	0	0	0	0	0	0	0	0	
2190188225	0	0	0	0	0	0	0	0	1	
228687147	0	0	0	0	0	0	0	0	1	
274669239	0	0	0	0	1	0	0	0	0	
937620871	0	0	0	1	0	0	0	0	0	
391778647	0	1	0	0	0	0	0	0	0	
127177568	0	0	0	1	0	0	0	0	0	
119821190	1	0	0	0	0	0	0	0	0	
310195719	0	1	0	0	0	0	0	0	0	
162197773	0	0	0	0	0	0	0	1	0	
2194989821	0	0	0	0	0	0	0	0	1	
2236258776	0	0	0	0	0	0	0	0	1	
151883642	0	0	0	0	0	0	1	0	0	
559768664	0	1	0	0	0	0	0	0	0	
2204089110	0	0	0	0	0	0	0	1	0	
1301776879	0	0	0	0	0	0	0	1	0	
19714584	0	0	0	0	0	1	0	0	0	
2205592921	0	1	0	0	0	0	0	0	0	
2185111005	0	0	0	0	0	0	0	0	1	
1422783356	0	0	0	1	0	0	0	0	0	
217950015	0	0	0	0	0	1	0	0	0	
1444845769	0	0	0	1	0	0	0	0	0	
2202767809	0	0	0	0	0	0	1	0	0	
1423157792	0	0	0	1	0	0	0	0	0	
19459832	0	0	1	0	0	0	0	0	0	
45796306	0	0	0	1	0	0	0	0	0	
2197344870	0	0	0	0	0	0	0	0	1	
2234235932	1	0	0	0	0	1	1	0	0	
2219520390	0	1	0	0	0	0	0	0	0	
804570529	0	0	0	0	0	1	0	0	0	
1882951278	0	0	0	0	0	0	0	1	0	
312285212	0	0	0	0	0	0	1	0	0	
91247588	0	0	0	0	0	0	1	0	0	
377837848	1	0	0	0	0	0	0	0	0	
1647105102	0	0	0	1	0	0	0	0	0	
1162595138	0	0	0	0	0	1	0	1	0	
457745423	1	0	0	0	0	0	0	0	0	
305192043	0	0	0	1	0	0	0	0	0	
352674454	0	0	0	0	0	0	1	0	1	
716470551	0	1	0	0	0	0	0	0	0	
2232557786	0	0	0	0	0	1	0	1	1	
1456864568	0	0	0	1	0	0	0	0	0	
619898927	0	0	0	0	0	0	0	1	0	
1354580167	0	0	0	0	0	0	0	1	0	
20544808	0	0	0	0	1	0	0	0	0	
185688076	0	1	0	0	0	0	0	1	0	
320150843	0	0	0	0	0	1	0	0	0	
2184024311	0	1	0	0	0	0	0	0	0	
2207057902	0	0	0	0	0	0	0	1	0	
1024490671	0	0	0	0	0	1	0	0	0	
550541075	0	1	0	0	0	0	0	0	0	
1908960930	0	0	0	0	0	0	0	0	1	
1967677358	0	0	0	0	0	0	1	0	0	
606904570	0	0	0	0	0	0	0	1	0	
219435545	0	0	0	0	0	0	0	0	1	
1914025464	0	1	0	0	0	0	0	0	0	
1129158031	0	0	0	0	0	0	0	1	0	
58974508	0	0	0	0	0	0	0	1	0	
522098964	0	0	0	1	0	0	0	0	0	
387982668	0	0	0	0	0	0	0	0	1	
1880842398	0	0	0	0	0	0	0	1	0	
1862988361	0	0	0	0	1	0	0	0	0	
43771610	0	0	0	1	0	0	0	0	0	
468734382	0	1	0	0	0	0	0	0	0	
217767280	0	0	1	0	0	0	0	1	0	
145283428	1	0	0	0	0	0	0	0	0	
394552145	0	0	0	0	0	0	0	1	0	
2230496666	0	1	0	0	0	0	0	0	0	
392035788	0	0	0	0	1	0	0	0	0	
2195524974	0	0	0	0	0	0	0	0	1	
1171936080	0	1	0	0	0	0	0	0	0	
74680318	1	0	0	0	0	0	0	0	0	
2149060550	0	0	0	1	0	0	0	0	0	
2232838260	0	0	0	0	0	0	0	1	0	
1946036790	0	1	0	0	0	0	0	0	0	
2210642061	0	0	0	0	0	0	0	0	1	
1854802346	0	0	0	0	0	1	1	0	0	
48376785	0	0	0	0	0	0	0	0	1	
2178545446	0	1	0	0	0	0	0	0	0	
403616236	0	1	0	0	0	0	0	0	0	
63286562	0	0	0	0	0	1	0	0	0	
1514341741	1	0	0	0	0	0	0	0	0	
17775219	1	0	0	0	0	0	0	0	0	
1541405185	0	0	0	0	0	0	0	0	1	
240729483	0	0	0	0	0	0	0	0	1	
1967101272	0	1	0	0	0	0	0	0	0	
1666114933	0	0	0	0	0	1	0	0	0	
480079874	0	0	0	0	0	1	0	0	0	
31351270	0	0	0	0	0	1	0	0	0	
846877921	0	1	0	0	0	0	0	0	0	
1246649456	0	0	0	0	0	1	0	0	0	
112930026	0	0	0	0	0	1	0	0	0	
2227024284	0	0	0	0	0	0	0	0	1	
751646892	0	0	0	0	0	0	0	0	1	
28616957	0	0	0	0	0	1	0	0	0	
2214059082	0	0	0	0	0	0	0	0	1	
417485319	1	0	0	0	0	0	0	0	0	
452213356	0	0	0	0	0	0	1	0	0	
60556744	0	0	0	1	0	0	0	0	0	
1378534735	0	0	0	0	0	0	0	1	0	
1677400958	0	0	0	1	0	0	0	0	0	
1609215613	0	0	0	0	0	1	0	0	0	
2200767095	0	0	0	0	0	1	0	0	0	
2195323627	0	0	0	0	0	0	0	0	1	
2180986981	0	0	0	0	0	0	0	0	1	
46458329	0	1	0	0	0	0	0	0	0	
315875090	0	0	0	0	0	0	0	1	0	
2193042234	0	0	0	0	0	1	0	1	0	
2220285685	1	0	0	0	0	1	1	0	1	
1014250213	0	1	0	0	1	0	0	0	0	
883146775	0	0	0	1	0	0	0	0	0	
1856582934	0	1	0	0	0	0	1	0	0	
1571831665	0	0	0	0	0	0	0	0	1	
780025332	0	0	0	0	0	0	0	0	1	
535267641	0	0	0	0	0	1	0	0	0	
1923234973	0	1	0	0	0	0	0	0	0	
136185392	0	0	0	1	0	0	0	0	0	
617339542	0	0	0	0	0	1	0	0	0	
1639069626	1	0	0	0	0	0	0	0	0	
76152503	0	0	0	0	0	0	0	1	0	
2214216796	0	0	1	0	0	0	0	1	0	
119940337	0	0	0	0	0	0	0	1	0	
355068458	0	0	0	1	0	0	0	0	0	
1950217662	0	1	0	0	0	0	0	0	0	
1947324475	0	1	0	0	0	0	0	0	0	
546479221	0	1	0	0	0	0	0	0	0	
492546794	1	0	0	0	0	0	1	0	0	
2206364957	0	0	0	0	0	0	0	1	0	
79603478	0	0	0	1	0	0	0	0	0	
17211606	0	0	0	0	0	1	0	0	1	
2235036516	0	0	0	0	0	0	0	1	0	
2231793085	0	0	0	0	0	0	0	1	0	
2204786384	0	0	0	0	0	1	0	0	0	
2225802776	0	0	0	0	0	1	0	0	0	
36193867	0	0	0	0	0	0	0	0	1	
189586202	0	1	0	0	0	0	0	0	0	
2201623832	0	0	0	0	0	0	1	0	0	
228965547	0	0	0	0	0	0	1	0	0	
1451999654	0	0	0	0	0	0	0	0	1	
2217055926	0	0	0	0	0	1	0	0	0	
26763869	0	0	0	1	0	0	0	0	0	
2192920800	0	0	0	0	0	0	0	0	1	
313738790	0	0	0	0	0	0	0	0	1	
193292338	0	0	0	0	0	1	0	0	0	
584586835	0	0	0	0	0	1	1	1	0	
32496040	0	0	0	0	0	0	0	0	1	
1272928380	0	1	0	0	0	0	0	0	0	
78913401	0	0	0	0	1	0	0	0	0	
1339793101	0	1	0	1	0	0	0	0	0	
215607010	0	0	0	0	0	0	0	0	1	
64466140	0	0	0	0	0	1	1	1	0	
1833392575	0	0	0	1	0	0	0	0	0	
86233853	0	0	0	1	0	0	0	0	0	
78917525	0	1	0	0	0	0	0	0	0	
1439337504	0	1	0	0	0	0	0	0	0	
93561089	0	1	0	0	0	0	0	0	0	
1930699009	0	1	0	0	0	0	0	0	0	
1925463733	0	0	0	0	0	0	1	0	1	
361225650	0	0	0	1	0	0	0	0	0	
201261317	0	0	0	1	0	0	0	0	0	
835499300	0	0	0	1	0	0	0	0	0	
46901479	1	0	0	0	0	0	1	0	0	
1137259087	0	0	0	0	0	0	0	0	1	
20100967	0	0	0	1	0	0	0	0	0	
299223410	0	0	0	0	0	0	1	0	0	
131416437	1	0	0	0	0	0	0	0	0	
67972658	0	0	0	0	0	0	0	0	1	
611641141	0	0	0	0	0	0	0	1	0	
1309606417	1	0	0	0	0	1	1	0	0	
497267149	0	0	0	0	0	0	0	1	0	
537166522	1	0	0	0	0	0	0	0	0	
1033783110	0	0	0	0	0	1	1	0	0	
2219007438	0	0	0	0	0	1	0	0	0	
373554622	0	0	0	0	0	0	1	0	0	
2229660049	0	0	0	0	0	0	0	0	1	
1739318233	0	0	0	1	0	0	0	0	0	
62798542	1	0	0	0	0	0	0	0	0	
2196389807	0	0	0	0	0	1	0	0	0	
1834051278	0	1	0	0	0	0	0	0	0	
573836137	0	0	0	0	0	0	0	1	0	
1415093412	1	0	0	0	0	0	0	0	0	
997822963	0	0	0	0	0	1	1	0	0	
1917821808	0	1	0	0	0	0	0	0	0	
95997568	0	0	0	0	0	0	0	1	0	
165282458	0	0	0	0	0	0	0	0	1	
997881577	0	0	0	0	0	0	0	1	0	
1923192949	0	0	0	0	0	0	1	0	0	
15230294	0	0	0	0	0	0	0	0	1	
285213562	0	0	0	0	0	0	0	0	1	
1579070274	0	0	0	0	0	0	0	0	1	
236943797	1	0	0	0	0	0	0	0	0	
2161081806	1	0	0	0	0	0	0	0	0	
17259410	0	1	0	0	0	0	0	0	0	
2234274936	0	0	0	0	0	0	0	1	0	
731033971	0	1	0	0	0	0	0	0	0	
954407796	0	1	0	0	0	0	0	0	0	
1892373403	0	0	0	0	0	0	0	1	0	
46860972	0	0	0	1	0	0	0	0	0	
72328313	1	0	0	0	0	0	0	0	0	
414685388	1	0	0	0	0	0	0	0	0	
300322415	0	0	0	1	0	0	0	0	0	
1692711678	0	0	0	0	0	0	1	0	0	
128741598	0	1	0	0	0	0	1	0	0	
2206803812	0	0	0	0	0	0	0	0	1	
1916532529	0	0	0	0	0	1	0	0	0	
391788603	0	0	0	0	0	0	0	1	0	
323863880	0	1	0	0	0	0	1	0	0	
1921007502	0	1	0	0	0	0	0	0	0	
1463325120	1	0	0	0	0	0	0	0	0	
783250118	0	0	0	0	0	0	0	1	0	
262204115	0	0	0	0	0	1	0	0	0	
2230380248	0	0	0	0	0	0	0	1	0	
1309252634	1	0	0	0	0	0	0	0	0	
1408278356	0	0	0	0	0	0	0	0	1	
243626732	0	0	0	1	0	0	0	0	0	
14673799	0	0	0	0	0	0	0	1	0	
295967758	0	0	0	0	0	0	0	0	1	
42634779	0	0	0	0	0	1	0	0	1	
21440866	1	0	0	0	0	0	0	0	0	
1909143128	0	1	0	0	0	0	0	0	0	
44185871	0	0	0	0	0	0	1	0	0	
570336675	0	0	0	1	0	0	0	0	0	
1591817538	0	0	0	0	0	0	0	1	0	
364453591	0	0	0	0	0	1	0	1	0	
413322372	0	0	0	1	0	0	0	0	0	
2204442093	0	0	0	0	0	1	0	0	0	
1619229486	0	0	0	0	0	1	0	0	0	
1657843381	0	0	0	0	0	1	0	1	0	
175035751	0	0	0	0	0	0	0	0	1	
357085025	0	0	0	0	0	1	0	0	0	
23811498	0	0	0	0	0	1	0	0	0	
1696142118	0	0	1	0	0	0	0	1	0	
184955843	0	0	0	0	0	0	0	1	0	
1971865566	0	0	0	0	0	0	1	0	0	
944897305	0	0	0	0	0	1	0	0	0	
2231507725	0	0	0	0	0	0	0	1	0	
895367413	0	0	0	1	0	0	0	0	0	
1002391507	0	0	0	0	0	1	1	1	0	
2214959196	0	0	0	0	0	0	0	0	1	
1527600824	0	0	0	1	0	0	0	0	0	
1110675864	0	0	0	1	0	0	0	0	0	
1170314509	1	0	0	0	0	0	0	0	0	
17857040	0	0	0	1	0	0	0	0	0	
475570718	0	0	0	0	0	0	0	1	0	
1442385464	0	0	0	0	0	0	1	0	1	
554101690	0	0	0	0	0	0	0	0	1	
204661628	0	0	0	0	0	0	0	0	1	
53407749	0	0	0	0	0	0	1	0	0	
489779628	0	0	0	1	0	0	0	0	0	
1911228336	0	1	0	0	0	0	0	0	0	
34744934	0	1	0	0	0	0	0	0	0	
278140818	0	0	0	1	0	0	0	0	0	
2213955116	0	1	0	0	0	0	0	0	0	
14502387	0	0	0	0	0	0	1	0	0	
33871753	0	0	0	0	0	1	0	0	1	
2214539626	0	0	1	0	0	0	0	0	0	
1008429499	0	1	0	0	0	0	0	0	0	
829584025	0	0	0	0	0	0	0	0	1	
1473979224	1	0	0	0	0	0	0	0	0	
2207422645	0	0	0	0	0	0	0	0	1	
2148232355	0	0	0	0	0	0	1	0	0	
1677023042	0	0	0	0	0	1	0	0	0	
36729769	0	0	0	0	0	0	0	0	1	
2181503388	1	0	0	0	0	0	0	0	0	
83748538	0	0	0	0	0	1	0	0	0	
37413556	0	0	0	0	0	0	0	1	0	
2182045128	0	0	0	0	0	0	1	0	1	
1305946230	1	0	0	0	0	0	0	0	0	
491916853	1	0	0	0	0	0	0	0	0	
2236285064	0	0	0	0	0	0	0	0	1	
859318394	0	0	0	0	0	1	0	0	0	
1168493226	0	0	0	1	0	0	0	0	0	
341606291	0	0	0	0	0	0	0	0	1	
1547795995	0	0	0	1	0	0	0	0	0	
1000461241	0	1	0	0	0	0	0	0	0	
255460405	0	0	0	1	0	0	0	0	0	
2196334068	0	0	0	0	0	1	0	0	0	
420050596	0	0	0	0	0	0	1	0	0	
1903332158	0	0	0	0	0	0	0	0	1	
529461982	1	1	0	0	0	0	0	0	0	
2222172942	0	0	0	0	0	1	0	0	0	
212473779	0	0	0	0	0	0	1	0	0	
1884113880	1	0	0	0	0	0	1	0	0	
162162827	0	1	0	0	0	0	0	0	0	
455980553	0	0	0	0	0	0	0	0	1	
335604865	0	0	0	1	0	0	0	0	0	
336256004	1	0	0	0	0	0	1	0	0	
1676173674	0	0	0	1	0	0	0	0	0	
223504921	0	0	0	0	0	0	1	0	0	
611944685	0	0	0	0	0	0	0	0	1	
739959246	0	0	0	0	0	0	0	0	1	
66155123	0	0	0	1	0	0	0	0	0	
2231927383	0	0	0	0	0	0	0	1	0	
1414904599	0	0	0	1	0	0	0	0	0	
97216863	0	1	0	0	0	0	0	0	0	
1658381550	0	0	0	0	0	0	1	0	0	
304932244	0	0	0	0	0	0	1	0	0	
1324678987	0	0	0	1	0	0	0	0	0	
2227161630	0	0	0	0	0	0	0	1	0	
1533628262	0	0	0	1	0	0	0	0	0	
1063441382	0	0	0	0	0	0	0	0	1	
1014976128	0	1	0	0	0	0	0	0	0	
61600473	0	0	0	0	0	0	0	0	1	
2214400743	0	0	1	0	0	1	1	0	1	
229139165	0	1	0	0	0	0	0	0	0	
2207999455	0	0	0	0	0	0	0	0	1	
952364102	0	0	0	1	0	0	0	0	0	
2192412284	1	1	0	0	0	0	1	0	1	
83807755	0	0	0	0	0	0	0	0	1	
384245684	0	0	0	0	0	0	1	0	0	
15011937	0	1	0	0	0	0	0	0	0	
231572568	0	1	0	0	0	0	0	0	0	
329826364	0	1	0	0	0	0	0	0	0	
1392653388	0	0	0	0	0	0	0	1	0	
307490843	0	0	0	1	0	0	0	0	0	
1483442208	1	0	0	0	0	1	0	1	1	
28863148	0	1	0	0	0	0	0	0	0	
247056332	0	0	0	0	0	1	1	0	0	
1864496610	0	1	0	0	0	0	0	0	0	
1944378800	1	0	0	0	0	0	0	0	0	
246751069	1	0	0	0	0	0	0	0	0	
11171362	1	0	0	0	0	0	0	0	0	
363052296	0	0	0	0	0	1	0	0	0	
1674682759	0	0	0	0	0	0	1	0	0	
240962097	0	0	0	0	0	0	1	0	0	
35960323	1	0	0	0	0	0	0	0	0	
2163632065	1	0	0	0	0	0	0	0	0	
2232051306	0	0	0	0	0	0	0	1	0	
336559398	0	0	0	0	0	0	0	1	0	
122326370	1	0	0	0	0	0	0	0	0	
17784600	0	0	0	0	0	0	1	0	0	
80188270	0	0	0	0	0	0	0	0	1	
23972223	0	0	0	1	0	0	0	0	0	
2232025580	0	0	0	0	1	0	0	0	0	
2214110060	0	0	0	0	0	0	0	0	1	
1882660766	0	1	0	0	0	0	0	0	0	
231379703	0	0	0	0	0	0	1	0	0	
1671295532	0	0	0	0	0	0	1	0	0	
771060367	0	0	0	0	0	0	0	1	0	
1537374072	0	0	0	0	0	1	0	0	0	
749834636	0	0	0	1	0	0	0	0	0	
1360626956	0	0	0	0	0	0	1	0	1	
2236202701	0	0	0	0	0	0	0	1	0	
1085573742	0	0	0	1	0	0	0	0	0	
39116472	0	0	0	0	0	0	1	0	0	
28516198	0	0	0	1	0	0	0	0	0	
179914430	0	1	0	0	0	0	0	0	0	
1907847308	0	1	0	0	0	0	0	0	0	
140941908	0	1	0	0	0	0	0	0	0	
227226842	1	0	0	0	0	0	0	0	0	
1884981096	0	0	0	1	0	0	0	0	0	
785414496	1	0	0	0	0	0	0	0	0	
1574697948	0	0	0	1	0	0	0	0	0	
237066397	0	0	0	0	0	0	0	0	1	
373840255	0	0	0	1	0	0	0	0	0	
1013100433	0	0	0	0	0	0	1	0	0	
526459713	1	0	0	0	0	0	0	0	0	
276137069	0	0	0	0	0	0	0	1	0	
2208043455	0	0	0	0	0	0	0	1	0	
187465430	0	1	0	0	0	0	0	0	0	
2155256750	0	0	0	0	0	0	0	0	1	
2200569830	1	0	0	0	0	0	1	0	1	
44125686	0	1	0	0	0	0	0	0	0	
1017557046	0	0	0	1	0	0	0	0	0	
518347621	0	0	0	0	0	0	0	0	1	
148780457	0	0	0	0	0	1	0	0	0	
242012595	0	0	0	1	0	0	0	0	0	
778248685	0	0	0	0	0	0	0	1	0	
2167046774	0	0	0	0	0	1	1	0	0	
391561465	0	0	0	1	0	0	0	0	0	
1633007540	0	0	0	0	0	1	0	0	0	
2196691679	0	0	0	0	0	1	0	0	0	
28725791	1	0	0	0	0	0	0	0	0	
1920839688	0	1	0	0	0	0	0	0	0	
2221969945	0	0	0	0	0	0	0	0	1	
172547485	0	0	0	0	0	1	0	1	0	
1002720486	0	0	0	0	0	1	0	1	0	
2199511953	0	0	0	0	0	1	0	0	0	
464539509	0	0	0	0	0	1	0	0	0	
1433632262	0	0	0	0	0	1	0	0	0	
60264907	0	0	0	1	0	0	0	0	0	
1428803168	0	1	0	0	0	0	0	0	0	
2197504856	0	0	0	0	0	0	0	0	1	
530019876	0	0	0	0	0	0	1	0	0	
2182704909	0	0	0	0	0	1	0	0	0	
51601868	0	1	0	0	0	0	0	0	0	
124126744	0	0	0	1	0	0	0	0	0	
903084955	0	0	0	1	0	0	0	0	0	
420265631	1	0	0	0	0	0	0	0	0	
732789985	0	0	0	1	0	0	0	0	0	
36018312	1	0	0	0	0	0	0	0	0	
1198572553	0	0	0	0	1	0	0	0	0	
87190229	0	0	0	1	0	0	0	0	0	
135395553	0	0	0	0	0	0	1	0	0	
121520928	1	0	0	0	0	0	0	0	0	
333827473	1	0	0	0	0	0	0	0	0	
352859686	1	0	0	0	0	0	0	0	0	
23211007	0	0	0	0	0	0	1	0	0	
2207495019	0	0	0	0	0	0	0	1	0	
46698185	0	0	0	1	0	0	0	0	0	
303038661	0	0	0	0	0	0	1	0	0	
430069824	0	1	0	0	0	0	0	0	0	
43029829	0	0	0	1	0	0	0	0	0	
2204888479	0	0	0	0	0	1	0	1	0	
1912965422	1	0	0	0	0	0	0	0	0	
1004058972	0	0	0	0	0	0	0	1	0	
19414866	0	0	0	1	0	0	1	0	0	
191149579	0	0	0	1	0	0	0	0	0	
93036562	0	0	0	0	0	0	0	0	1	
1735580910	1	0	0	0	0	0	1	0	0	
429994220	0	1	0	0	0	0	0	0	0	
408702278	1	0	0	0	0	0	0	0	0	
346472010	1	0	0	0	0	0	0	0	0	
2233293830	0	0	0	0	0	0	0	1	0	
313403105	0	0	0	0	0	0	1	0	0	
1556198832	0	0	0	1	0	0	0	0	0	
30981065	1	0	0	0	0	0	0	0	0	
29958018	0	1	0	0	0	0	0	0	0	
64148037	1	0	0	0	0	0	0	0	0	
1095994669	0	0	0	0	0	1	0	0	0	
36170682	0	0	0	0	0	0	0	0	1	
122021141	0	0	0	0	0	0	0	1	0	
